text,label,dialect,source,arabic_ratio
"""غدًا.. الحكم فى طعن #مرسى و 21 آخرين فى قضية #التخابر مع #حماس | اخبارنا اليوم... https://t.co/lYBZNKTql8""",0,msa,arsarcasm_train,0.7638888888888888
لكل اللي قالوا ١١.١١.١١ يوم عادي انا اقول لأ!! المنتخب فاز اليوم و هذا شي مو عادي ههههه,1,gulf,arsarcasm_test,1.0
"""يستقبل #الحريري في بيت الوسط وزير خارجية #كندا ستيفان ديون مساء ويعرض معه آخر المستجدات السياسية في لبنان والمنطقة https://t.co/uc1A6SGVmB""",0,msa,arsarcasm_train,0.8545454545454545
"""تتعانق الاخوات#حلب#بورما#غروزني#سربرنيتشا#غزةمع اختهم الكبرى #القدس في خدمة المصالح العليا للامة العربية والاسلامية""",0,msa,arsarcasm_train,1.0
و انت طيب يا شاعر يا رائع,0,msa,arsarcasm_train,1.0
على قد ايدينا و ماحدش ليه خير علينا,1,egypt,isemeval_ar_train,1.0
هل تعلم ان (الانثى) .. هو ذلك المصطلح الذى يضاف الى كل مايخصه .. تاء التأنيث ؟؟؟؟؟,0,msa,arsarcasm_train,1.0
ذات مومنت لما موبايلك يغطس في البطنيه وتقعد ادور فيه ما تلقشي واخر حاجه تنفض البطنيه يقعد الموبايل ايتخبط فيالوطى :/ اصلا عادي,0,egypt,isemeval_ar_train,1.0
"أيمن يونس يؤكد:الزمالك لا يشارك فى دورة فى قطر لموقفها من مصر, حكومتك يا كابشن بتتفاوض مع قطر عشان تشحت غاز",0,egypt,arsarcasm_train,1.0
لما حد يسألنى عن حالتى العاطفية والله ما اعرف😒😒😒,0,egypt,isemeval_ar_train,1.0
ما أنطر غير نتيجة البصمان,0,msa,arsarcasm_test,1.0
لا للمحاكمات العسكرية,0,msa,arsarcasm_train,1.0
#سيدنا_النبي كان طيب الرائحة، وإذا صافحه أحد ظل بيده عطره سائر اليوم صلى الله عليك يا سيدي يا رسول الله,0,msa,arsarcasm_train,1.0
الاهلي اسلوب حياة,0,msa,isemeval_ar_train,1.0
لأصحاب الحرف ..يُشارك كتابي #نقيض_فكريفي #معرض_الكويت_الدولي_للكتاب🍃💭. https://t.co/3Y6Vetv3JP,0,levant,ar_sarcasm_hf_train,0.782608695652174
#اسيا هل تعلم عزيزي الرياضي ان النصر فاز ع الجزيرة الامارتي الذين سبق ان جلدوا الزعيق واخرجوه من اسيا ( العادة السنوية) #النصر_الجزيره_الاماراتي,1,msa,arsarcasm_test,1.0
نبكي الطفلة فتحية التي باتت بلا بصر أم ضحايا تفجير بنغازي أم اغتيال الشيخ نادر . بنغازي طرابلس قنفوذة ليبيا وطني يؤلمني,0,levant,isemeval_ar_train,1.0
@Abuganat منصور الموسى يكفي إنه لعب بكأس العالم مع النصر وأمام ريال مدريد,0,levant,ar_sarcasm_hf_train,0.8666666666666667
"""RT @dr_zayedalamri: #الانتخابات_الامريكية:عندي هاجس ان اوباما سيستمر رئيسا وان هناك حرب سوف تقوم ضد روسيا ايران كوريا الشمالية وسينتصر الغ…""",0,msa,arsarcasm_train,0.8672566371681416
يلي مالو بنات ما حدا بيعرف امتى مات,1,levant,isemeval_ar_train,1.0
RT @almuharrmi: هيلاري كلنتون في تسريب لويكيليكس: السعودية صدرت أشد الإيديولوجيات تطرفا في العالم.. يبدو أن معاداة السعودية ستستمر طويلا في…,0,levant,ar_sarcasm_hf_train,0.8947368421052632
اللغة تراث,0,msa,arsarcasm_train,1.0
درية شرف الدين امرأة على الوشين لا مهنية ولا اخلاق ولا وطنية ولا حياء الملايين ملأوا شوارع مصر وشاشاتها تنقل ميادين اخلاها الجيش للتصوير,0,msa,arsarcasm_train,1.0
RT @rabaaaa18: خليفتنا #أردوغان رضى الله عنه ينام على الهواء خلال كلمة بوتين فى مؤتمر مشترك بإسطنبول وخبيريؤكد ان فخامته مرهق من شدة العمل…,0,levant,ar_sarcasm_hf_train,0.9181818181818182
"""عايز لكل رجل قبيلة 😂😂😂عايزها متقسمة #عمرو_اديب عبيط رسمى نظمى https://t.co/lXv102EtKh""",1,egypt,arsarcasm_train,0.7580645161290323
جوقة العنصريين المدافعين بشراسة عن (عمهم) الديكتاتوري .. موتقولون موظف ؟! يعني ممكن يغلط حاله حال أي موظف والديرة كلها تصيح من تعسف (الموظفين) اللي بلغوا من الكبر عتيا .. فليش هالسيمفونيات النشاز بالدفاع عنه ؟!! #منع_البدون_من_التعليم,0,msa,arsarcasm_train,1.0
"""بقي ريكي مارتن gay ومس انشراح متحولة جنسيا ده غير انها ماتت مقتولة ، انا كنت فين من الfacts. دي كلها !!""",0,egypt,arsarcasm_train,0.8987341772151899
كتر خيرهم فعلا بيصلحوا غلطة مش بتاعتهم,0,egypt,arsarcasm_train,1.0
زاهر ده كنز من كنوز مصر علاء وجمال مبارك وراء نجاح دورة حوض النيل,0,egypt,isemeval_ar_train,1.0
اطمنوا ايها النبلاء #تعز بخير فقط روايح جثث الحوثي والمخلوع أزعجت الساكنين حتى الكلاب ترفض لحومهم النجسه🔴التكبير من فوق جبل هان الان #اليمن,1,levant,ar_sarcasm_hf_train,1.0
@DianaHaddad ديانا فنانة حببت كل العرب بلبنان وخلتنا نتمنى نصير لبنانيين ونزور لبنان وك انت فخر لوطنك يا نجمة 😍 https://t.co/xFSRR4jc4j,0,msa,ar_sarcasm_hf_train,0.7452830188679245
"مركز التأهيل المهني, ماكينات متوقفة",1,algerian,training_generated,1.0
شخص يهدد بإستمرار الإرهاب وعمليات القتل في سيناء حتي عودة مرسي أعتقد أنه مدان بالقانون والسجن في إنتظاره,0,msa,arsarcasm_train,1.0
#بنغازي : استشهاد أحد أفراد سرايا بوهديمة المقاتلة في ملحمة تحرير قنفودة مقبل غير مدبر المقاتل البطل #صلاح... https://t.co/5U3IjgOH69,0,levant,ar_sarcasm_hf_train,0.86
#جهاد_الخازن يكتب: #عيون_وآذان ( #كاسترو بين أنصاره وأعدائه)https://t.co/uoanVmU5h7,0,levant,ar_sarcasm_hf_train,0.7377049180327869
واحد يقول : دخلت على الحريم بالغلط وسمعت وحده تقول مين ذا البنقالي، وش قصدها ؟؟ #طقطقة #لقط_وجهك,1,msa,arsarcasm_test,1.0
اوقات جميلة قضيناها بصحبة الدكتور محمد العوضيأثناء تشريفه لنا بزيارة جناح #دار_الفكر في#معرض_الكويت_الدولي_للكتاب https://t.co/3a26Yyfk10,0,levant,ar_sarcasm_hf_train,0.8796296296296297
88% من قضايا الابتزاز في السعودية سببها مقاطع وصور البنات الجوف دومة القريات سكاكا سكاكا ال…,0,msa,isemeval_ar_train,1.0
"باص دبي, التكييف زايد",1,gulf,training_generated,1.0
"""طقس العرب يطلقها اليوم وغدا ثلوج على المملكة وطقس السلط كما عودكم دايما السباق في الكلام عن موضوع تساقط الثلوج في... https://t.co/6SJaMZKJjG""",0,msa,arsarcasm_train,0.8454545454545455
@AbuAbufadel هيلاري كلنتون تصلي من اجل وسخ الدنيا والرئاسة الملعونه تنافق لليهود من اجل كرسي الرءاسه لان الصهيونيه العالميه تقرر من الرءيس,0,msa,ar_sarcasm_hf_train,0.9051724137931034
السبع جاب السبوعة,1,magreb,isemeval_ar_train,1.0
"""اسرائيل منعت الاذان في #القدسخلينا احنا كده #لنا_الله""",0,egypt,arsarcasm_train,1.0
"النساء كسروا القاعدة إللي بتقول : يا مـآمـنـة للـرجــال , يا مـآمـنـة للـمـيـة في الـغــربــال ,, #محافظ_المنوفية_المرتشي",0,msa,arsarcasm_test,1.0
شكراً كتير على هل الضيافة، البيت عامر.,0,levant,training_generated,1.0
باجر يصدر امر بغض النظر والعمى المؤقت عن الفرعيات #انتخابات_الصوت تحية اجلال واكرام للمشاركين لزيادة عدد الناخبين رجل #مقاطع,0,msa,arsarcasm_test,1.0
كنت أتمنى أروحه وكان عندي بصيص أمل لكن التوقيت والأختبار حال بيننا 💔🚶🏻 #معرض_الكويت_الدولي_للكتاب,0,msa,ar_sarcasm_hf_train,1.0
RT @aboalhodaalhoms: تصوير جوي للدمار الهائل في حي المشهد بحلب اثر الغارات الجوية المكثفة التي استهدفت الحي أوصلوه الى كل مؤيد على استمرار…,1,levant,ar_sarcasm_hf_train,0.8508771929824561
دعلاء الأسواني: هل حدث من قبل في نظام ديمقراطي ان سحب شعب الثقة من رئيسه المنتخب ؟! >> …,0,msa,arsarcasm_train,1.0
رئيس الجهاز قال نواجه الفساد بقوة، عينوا أقاربهم في مناصب جديدة,1,msa,training_generated,1.0
طيب كلام جد ... ليه جوجل بقى احسن من ياهو ك website يعني ؟؟,0,msa,ar_sarcasm_hf_train,0.8372093023255814
#النصر_الهلال مهزلة التحكيم والدفع الرباعي لاتزال تدعم النصر بحجة ولع يا دوري,0,msa,arsarcasm_test,1.0
"الوزير قال الشفافية, الملفات سرية",1,egyptian,training_generated,1.0
"""@AJArabic هههههههههههه اخ يانا يا ستي ههههههههيانهار اسود عامله برنامج عن اليمين المتطرف في النمساواستضافه أشرس واوسخ واقذر يمين متطرف""",1,egypt,arsarcasm_train,0.9298245614035088
باقي 4 ساعات هانت,0,egypt,isemeval_ar_test_A,1.0
"""لأنه يقدم نفسه…أو يقدمه الإعلام الغربي على أنه مقرب من دوائرصنع القرار…وهو يستمرىء هذه الكذبه…ولأنه يروج كذبات من… https://t.co/bAXEE4pY7w""",0,msa,arsarcasm_train,0.8532110091743119
"""ذاهبون لراب الصدع ..... احنا كنا بنضحك علي الروس لكن أنتم حبايبنا ... عرص يا سيسي https://t.co/nB1Fx72hEE""",1,egypt,arsarcasm_train,0.7945205479452054
مصر لشعبها وليست لسويرس والعسكر مصر لن تنام الا عندما تعود الشرعية لن تحكموها أبدا بالرصاص والحديد والنار,0,msa,arsarcasm_train,1.0
#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية لنور الدين محمود 15سنة #الدقهلية طالب بالثانوي الأزهري,1,msa,arsarcasm_train,1.0
"""RT @A822822A: معمم كشف اللثام عن الديانه #الشيعيه الرافضيه👌 بلاتقيهيقول ليس منهجنا القرآن نحن كالبوذيين والمسيحيين👌♦️#العراق #بغداد #البص…""",0,msa,arsarcasm_train,0.9615384615384616
@kinda18 لو شاطرة تفهمها او تروح للشيخ غوغل يترجمها بأهبل من هيك 😂😂😂😂,1,gulf,arsarcasm_train,0.9
وش دونالد ترامب من الآخر شكله عامل زي وش إبراهيم الأبيض في أول مشهد خناقة في الفيلم... انا فعلا مش عارف هيحصل ايه بجد...,1,msa,ar_sarcasm_hf_train,1.0
"""26- لم يغرّر أوباما بالمعارضة السورية وحسب، بل فاجأها بتفرجه على تدخل حزب الله اللبناني والحرس الثوري الإيراني ثم المليشيات العراقية وغيرها.""",0,msa,arsarcasm_train,1.0
"""أوباما في وداع جنائزي لأوروبا: «#الناتو» وروسيا.. وماذا عن #سوريا؟...https://t.co/UHz3tRAuCI""",0,msa,arsarcasm_train,0.746268656716418
"مدرسة النور, الحائط عليه كتابات",1,egyptian,training_generated,1.0
••عندما تعطيك الحياة مئه سبب لتنهار وتبكي،أظهر للحياة أنك تمتلك ألف سبب لتبتسم وتضحك ابق قويا ♥✨ https://t.co/RtRETtJp5y https://t.co/4zGx4VEmS7,0,msa,arsarcasm_train,0.7037037037037037
"""إذاعة سورية “مؤيدة” تنافس قناة الجزيرة القطرية وتسبق محطات عالمية.. من هي ؟ https://t.co/d8bnVWixve""",0,msa,arsarcasm_train,0.7763157894736842
RT @TMZinArabic: تبقت ساعة وعشر دقائق على المناظرة الرئاسية الثانية بين دونالد ترامب وهيلاري كلينتون. https://t.co/GZE9GtcchA,0,levant,ar_sarcasm_hf_train,0.7029702970297029
